LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS
-30.240148,-51.074184,ESTR OTAVIANO JOSE PINTO,,QUEDA,0,2016-11-25T18:45:00,SEXTA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,SUL,25,11,2016,18,5
-30.239893,-51.082067,ESTR OTAVIANO JOSE PINTO,,ABALROAMENTO,0,2016-06-16T12:15:00,QUINTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,SUL,16,6,2016,12,5
-30.237922,-51.081040,R LUIZ CORREA DA SILVA,,ABALROAMENTO,0,2016-12-05T19:50:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,5,12,2016,19,5
-30.236546,-51.094955,ESTR OTAVIANO JOSE PINTO,,QUEDA,0,2016-02-07T20:00:00,DOMINGO,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,7,2,2016,20,5
-30.236467,-51.095068,ESTR OTAVIANO JOSE PINTO,,ATROPELAMENTO,0,2016-06-14T07:45:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,14,6,2016,7,5
-30.233717,-51.095520,ESTR OTAVIANO JOSE PINTO,,COLISAO,0,2016-12-25T18:50:00,DOMINGO,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,25,12,2016,18,5
-30.233562,-51.095534,ESTR OTAVIANO JOSE PINTO,,ATROPELAMENTO,0,2016-10-12T19:57:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,12,10,2016,19,5
-30.230276,-51.097356,ESTR OTAVIANO JOSE PINTO,,ATROPELAMENTO,0,2016-01-30T12:00:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,30,1,2016,12,5
-30.230186,-51.062556,ESTR DO VAREJAO,,COLISAO,0,2016-06-19T19:25:00,DOMINGO,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,19,6,2016,19,5
-30.230186,-51.062556,ESTR DO VAREJAO,,CHOQUE,0,2016-07-30T20:00:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,30,7,2016,20,5
-30.227214,-51.069546,ESTR DO VAREJAO,,COLISAO,0,2016-07-05T14:50:00,TERCA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,7,2016,14,5
-30.224773,-51.098898,ESTR OTAVIANO JOSE PINTO,,ABALROAMENTO,0,2016-01-25T21:30:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,25,1,2016,21,5
-30.224114,-51.098957,ESTR OTAVIANO JOSE PINTO,,CHOQUE,0,2016-03-07T14:17:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,7,3,2016,14,5
-30.221266,-51.090386,ESTR DO VAREJAO,,ABALROAMENTO,0,2016-10-09T17:30:00,DOMINGO,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,9,10,2016,17,5
-30.221188,-51.092511,ESTR DO VAREJAO,,ATROPELAMENTO,0,2016-10-06T20:13:00,QUINTA-FEIRA,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,6,10,2016,20,13
-30.220851,-51.095656,ESTR DO VAREJAO,,COLISAO,0,2016-08-23T18:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,23,8,2016,18,5
-30.219866,-51.107930,AV DO LAMI,,COLISAO,0,2016-11-22T16:00:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,DIA,SUL,22,11,2016,16,5
-30.219866,-51.108459,AV DO LAMI,,COLISAO,0,2016-12-07T14:45:00,QUARTA-FEIRA,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,7,12,2016,14,13
-30.219813,-51.112372,AV DO LAMI,,ABALROAMENTO,0,2016-05-01T11:15:00,DOMINGO,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,1,5,2016,11,5
-30.219782,-51.098587,ESTR DO VAREJAO,ESTR OTAVIANO JOSE PINTO,ATROPELAMENTO,0,2016-08-18T07:40:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,18,8,2016,7,5
-30.214995,-51.106314,AV EDGAR PIRES DE CASTRO,,ABALROAMENTO,0,2016-11-25T07:30:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,25,11,2016,7,5
-30.214635,-51.106828,AV EDGAR PIRES DE CASTRO,,CHOQUE,0,2016-02-14T07:45:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,14,2,2016,7,5
-30.212996,-51.130106,AV DO LAMI,,COLISAO,0,2016-06-06T18:30:00,SEGUNDA-FEIRA,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,BOM,NOITE,SUL,6,6,2016,18,5
-30.212823,-51.178023,AV DO LAMI,,ABALROAMENTO,0,2016-12-09T15:00:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,9,12,2016,15,1
-30.212679,-51.161735,AV DO LAMI,,CHOQUE,0,2016-07-04T18:00:00,SEGUNDA-FEIRA,1,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0,BOM,NOITE,SUL,4,7,2016,18,13
-30.211202,-51.182051,PCA INACIO ANTONIO DA SILVA,,ATROPELAMENTO,0,2016-07-01T09:09:00,SEXTA-FEIRA,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,1,7,2016,9,13
-30.211004,-51.180716,ESTR FRANCISCA DE OLIVEIRA VIEIRA,,CHOQUE,0,2016-02-07T15:00:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,7,2,2016,15,5
-30.210438,-51.176770,R EUSTAQUIO INACIO DA SILVEIRA,,ABALROAMENTO,0,2016-10-31T11:00:00,SEGUNDA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,31,10,2016,11,5
-30.210158,-51.187541,AV BEIRA RIO,,ATROPELAMENTO,0,2016-05-29T18:00:00,DOMINGO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,29,5,2016,18,5
-30.210097,-51.180250,R JORGE MELLO GUIMARAES,ESTR FRANCISCA DE OLIVEIRA VIEIRA,ABALROAMENTO,0,2016-03-04T23:50:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,3,2016,23,1
-30.210024,-51.176620,R PODALIRIO TEIXEIRA MACHADO,,ABALROAMENTO,0,2016-09-03T15:00:00,SABADO,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,3,9,2016,15,5
-30.210005,-51.175155,R EUSTAQUIO INACIO DA SILVEIRA,,ABALROAMENTO,0,2016-09-15T19:00:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,15,9,2016,19,5
-30.209857,-51.183420,R DR CARLOS FLORES,,ABALROAMENTO,0,2016-04-06T11:00:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,6,4,2016,11,1
-30.208643,-51.111982,AV EDGAR PIRES DE CASTRO,,QUEDA,0,2016-12-11T17:45:00,DOMINGO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,11,12,2016,17,5
-30.208058,-51.195593,AV PINHEIRO MACHADO,,ABALROAMENTO,0,2016-12-22T10:10:00,QUINTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,22,12,2016,10,5
-30.205838,-51.178889,AV JUCA BATISTA,,COLISAO,0,2016-07-13T13:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,13,7,2016,13,1
-30.204407,-51.143878,ESTR JACQUES DA ROSA,R DO JESUINO,ABALROAMENTO,0,2016-02-16T16:00:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BOM,DIA,SUL,16,2,2016,16,5
-30.203271,-51.117216,AV EDGAR PIRES DE CASTRO,,ABALROAMENTO,0,2016-10-05T12:30:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,5,10,2016,12,5
-30.203117,-51.160573,ESTR CHAPEU DO SOL,,ABALROAMENTO,0,2016-03-26T13:33:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,26,3,2016,13,1
-30.202809,-51.118262,AV EDGAR PIRES DE CASTRO,,COLISAO,0,2016-06-04T18:00:00,SABADO,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,SUL,4,6,2016,18,13
-30.202668,-51.112532,ESTR DA TAQUARA,,ATROPELAMENTO,0,2016-02-16T18:05:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,16,2,2016,18,5
-30.202279,-51.119592,AV EDGAR PIRES DE CASTRO,,QUEDA,0,2016-11-05T09:30:00,SABADO,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,5,11,2016,9,13
-30.202220,-51.119939,AV EDGAR PIRES DE CASTRO,,ABALROAMENTO,0,2016-01-16T13:42:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,16,1,2016,13,5
-30.202161,-51.120116,AV EDGAR PIRES DE CASTRO,,COLISAO,0,2016-12-16T18:30:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,16,12,2016,18,5
-30.201298,-51.171881,ESTR FRANCISCA DE OLIVEIRA VIEIRA,,QUEDA,0,2016-05-10T13:00:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,10,5,2016,13,5
-30.201290,-51.091274,ESTR SAO CAETANO,,ABALROAMENTO,0,2016-03-16T18:00:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,BOM,NOITE,SUL,16,3,2016,18,5
-30.201290,-51.091274,ESTR SAO CAETANO,,TOMBAMENTO,0,2016-05-15T06:00:00,DOMINGO,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,15,5,2016,6,5
-30.200393,-51.107834,ESTR DA TAQUARA,,ABALROAMENTO,0,2016-09-19T12:45:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,LESTE,19,9,2016,12,5
-30.196247,-51.185246,ESTR DA PONTA GROSSA,,ATROPELAMENTO,0,2016-07-15T21:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,15,7,2016,21,5
-30.196169,-51.162787,ESTR CHAPEU DO SOL,,ATROPELAMENTO,0,2016-08-14T21:00:00,DOMINGO,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,14,8,2016,21,5
-30.193481,-51.176148,AV JUCA BATISTA,,ABALROAMENTO,0,2016-08-12T08:04:00,SEXTA-FEIRA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,BOM,DIA,SUL,12,8,2016,8,5
-30.192320,-51.188077,ESTR DA PONTA GROSSA,,ABALROAMENTO,0,2016-11-29T18:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,29,11,2016,18,5
-30.189993,-51.159842,ESTR FRANCISCA DE OLIVEIRA VIEIRA,,COLISAO,0,2016-06-21T15:00:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,21,6,2016,15,1
-30.185459,-51.186246,R JOFFRE VERISSIMO,,COLISAO,0,2016-01-19T14:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,19,1,2016,14,1
-30.184880,-51.199749,ESTR RETIRO DA PONTA GROSSA,,EVENTUAL,0,2016-12-11T01:30:00,DOMINGO,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,11,12,2016,1,5
-30.184831,-51.174696,AV JUCA BATISTA,,ABALROAMENTO,0,2016-01-23T10:50:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,23,1,2016,10,5
-30.184831,-51.174696,AV JUCA BATISTA,,QUEDA,0,2016-03-05T22:00:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,5,3,2016,22,5
-30.184609,-51.174744,AV JUCA BATISTA,,CHOQUE,0,2016-06-22T00:10:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,22,6,2016,0,5
-30.183754,-51.190251,R CHICO XAVIER,,ABALROAMENTO,0,2016-12-22T21:10:00,QUINTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,22,12,2016,21,5
-30.183469,-51.139781,AV EDGAR PIRES DE CASTRO,,QUEDA,0,2016-03-21T12:30:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,21,3,2016,12,5
-30.183469,-51.139781,AV EDGAR PIRES DE CASTRO,,COLISAO,0,2016-05-19T15:25:00,QUINTA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,19,5,2016,15,5
-30.183126,-51.140869,AV EDGAR PIRES DE CASTRO,,ABALROAMENTO,0,2016-03-02T19:40:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,2,3,2016,19,5
-30.182345,-51.208981,AV DA SERRARIA,,ABALROAMENTO,0,2016-02-27T16:00:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,27,2,2016,16,5
-30.181424,-51.188182,ESTR RETIRO DA PONTA GROSSA,,ABALROAMENTO,0,2016-03-19T22:36:00,SABADO,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BOM,NOITE,SUL,19,3,2016,22,5
-30.181424,-51.188182,ESTR RETIRO DA PONTA GROSSA,,COLISAO,0,2016-04-16T02:05:00,SABADO,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,16,4,2016,2,5
-30.181189,-51.175638,AV JUCA BATISTA,,ABALROAMENTO,0,2016-02-23T13:10:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,23,2,2016,13,1
-30.180939,-51.141716,AV EDGAR PIRES DE CASTRO,,CHOQUE,0,2016-02-14T01:15:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,14,2,2016,1,5
-30.180862,-51.187016,ESTR RETIRO DA PONTA GROSSA,,QUEDA,0,2016-03-23T11:30:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,23,3,2016,11,5
-30.180351,-51.185635,ESTR RETIRO DA PONTA GROSSA,,ABALROAMENTO,0,2016-10-07T21:30:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,7,10,2016,21,5
-30.180108,-51.211050,AV DA SERRARIA,,ABALROAMENTO,0,2016-09-14T16:30:00,QUARTA-FEIRA,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,14,9,2016,16,5
-30.180091,-51.186536,R TUNEL VERDE,,QUEDA,0,2016-02-01T11:11:00,SEGUNDA-FEIRA,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,1,2,2016,11,5
-30.179925,-51.163825,R DARCY PEREIRA POZZI,,ABALROAMENTO,0,2016-06-24T13:42:00,SEXTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,24,6,2016,13,5
-30.179752,-51.182757,ESTR RETIRO DA PONTA GROSSA,,QUEDA,0,2016-07-02T20:35:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,2,7,2016,20,5
-30.178943,-51.175940,AV JUCA BATISTA,,ABALROAMENTO,0,2016-03-24T19:00:00,QUINTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,24,3,2016,19,5
-30.178759,-51.175929,AV JUCA BATISTA,ESTR CHAPEU DO SOL,ABALROAMENTO,0,2016-02-03T07:10:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,3,2,2016,7,1
-30.178759,-51.175929,AV JUCA BATISTA,ESTR CHAPEU DO SOL,ABALROAMENTO,0,2016-09-18T14:30:00,DOMINGO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,18,9,2016,14,5
-30.178759,-51.175929,AV JUCA BATISTA,ESTR CHAPEU DO SOL,ABALROAMENTO,0,2016-11-09T14:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,9,11,2016,14,1
